LFnext7,LFnext30,LFprev7,LFprev30
209.063182362,162.5625,80.4069599119,143.25
189.569730437,90.25,74.7953304284,63.0
362.598273121,163.40625,66.3692729939,95.5202692894
215.713532362,171.25,149.316529555,132.0
317.219595482,179.25,128.415022027,111.75
59.7341230813,74.796875,53.0499579984,55.0
184.071140814,209.5,166.199888362,166.0
90.6810602087,98.0625,1.0,27.484375
253.32250901,218.75,153.232972047,161.0
12.2783220716,6.6796875,1.0,5.625
177.971003563,132.5,183.615689034,179.129511218
569.37765814,461.75,274.906967472,336.369903337
567.249841793,278.551757812,226.817170412,217.0
1.0,183.875,114.165615248,92.75
28.8831909654,72.9375,40.9729585384,55.0
178.093446253,120.625,91.0660428429,89.5
317.122462457,297.0,196.614704146,240.0
158.529856436,70.65625,22.5774621013,50.5483400693
236.094823389,207.0625,933.910944405,503.034067329
1.0,165.8125,124.525148818,114.497878759
175.455425728,176.5,143.827043202,149.0
168.165105825,161.03125,105.633300251,109.0
123.035917201,63.9453125,82.2104364881,80.0378210057
299.137803455,208.125,160.995300864,170.0
77.9935783333,211.0,200.435764634,182.0
124.11485621,95.54296875,77.4538296134,72.0
181.328460413,131.75,151.338301439,116.0
380.084612023,357.375,282.538258525,312.0
97.0200616703,106.5,108.337570705,76.0
171.477013616,203.125,146.648959782,175.519926292
103.97253788,342.5,268.166854565,266.5
178.472240623,139.0,112.174899068,100.0
604.625861973,492.0,549.312465013,396.5
191.689437745,155.5,131.405734063,121.09375
236.108315262,199.0,155.835166408,126.0
320.182317594,312.125,371.05090222,300.0
106.074454529,72.75,37.1376081884,62.375
140.452898899,114.53125,133.802614876,77.25
154.59613276,79.4375,49.4887790846,55.5
366.612285412,202.0,185.627009866,126.982375619
138.252299071,176.875,122.38512814,145.5
87.0722035758,104.0625,149.834523879,84.0
325.715042683,230.0,124.552242371,170.0
453.390506487,422.0,447.857392694,404.0
12.997369352,46.1875,184.469523706,184.469523706
164.174417163,163.75,118.422078357,105.75
305.297314005,179.8125,120.012981497,144.452969282
336.54676586,138.25,93.9903640123,91.0754527629
76.9432412416,120.25,68.5564397976,99.0
169.259908215,131.875,147.083620356,91.0
117.627451786,92.0,89.5135066528,72.0
298.972292846,195.5,107.155192811,140.0
98.3727545647,21.96875,6.24373625936,6.24373625936
194.613858375,176.5625,122.597171102,136.375
209.695587516,133.8125,74.485113501,114.0
1.0,47.234375,30.5977472871,30.5977472871
265.378232391,211.0,128.325744965,150.0
367.255962622,279.5,215.043829706,252.0
333.433258234,235.36328125,215.268919776,175.5
405.190665106,421.0,416.711067347,348.0
174.288876838,340.0,294.047969551,310.0
1.0,39.0,35.8291184326,35.8291184326
72.2619552888,84.0,63.2597700186,72.0
129.965324493,264.0,305.792529638,277.0
170.045605856,76.0,62.3998543456,65.0625
70.5264507117,175.0,197.790161181,142.0
87.1890969799,58.0,64.2604630288,62.2150332071
205.52413008,114.5,94.913808239,84.0
198.561969732,163.5,135.247381959,102.75
106.67348898,88.0,68.9207226449,88.0
328.358855061,296.0,261.944642905,299.0
267.081430104,117.0,152.854149538,135.216344681
126.563080257,112.0,,
1.0,86.0,80.5457106801,86.625
1.0,26.5,15.5530138773,15.5530138773
968.285724019,132.0,781.009405024,101.5
485.752591464,332.0,284.28747496,316.75
384.951306084,104.0,130.247129898,130.0
54.5735577382,51.0,41.1470883197,50.75
1.0,162.0,169.16064005,147.8125
1.0,106.0,99.2900100157,110.245607961
1.0,125.0,121.50494264,113.0
531.357391213,100.0,91.1023760213,106.0
151.34939998,120.0,138.033278807,138.125
65.3027248349,92.0,103.471032562,105.6875
22.7096001437,168.0,190.370645994,161.5
29.8778715421,180.0,158.738052303,153.324801148
179.178489931,15.0,9.79618496913,9.79618496913
47.520085567,61.0,,
1.0,220.0,125.967379016,241.875
38.2323936442,23.5,22.606951078,22.875
1.0,312.0,252.130411895,275.0
24.0000206627,112.0,144.270492232,121.5
248.540607125,38.21875,41.8382711562,36.0772620111
216.664189151,100.0,109.368437903,114.0
47.8090788032,64.75,53.2294430781,55.5
152.476190928,104.0,191.662705012,216.0
317.970919188,104.0,118.206560302,118.5
1.0,65.0,55.4351248978,66.125
380.2114808,68.0,1.0,81.0
777.961829222,252.0,155.718417186,170.0
159.237154927,296.0,357.727186869,288.0
1.0,101.0,126.311299394,104.75
121.832257261,300.0,92.4684719984,253.0
234.093811419,140.0,115.244008689,158.0
219.757998137,192.0,149.008636656,267.902910207
1.0,96.0,97.1316359879,103.65506065
126.458345129,104.0,77.2224446339,89.0
1.0,120.0,108.847015522,108.757441386
761.319836118,84.0,147.934730223,42.0
1.0,44.75,51.6555393598,48.125
2.17903824169,5.453125,4.14412842342,6.8671875
46.402382425,216.0,259.641004607,219.25
375.896569927,118.625,132.061285829,164.0
500.067778717,156.0,225.159376324,187.0
12.3620669634,104.0,119.511163166,109.0
153.384410482,328.0,209.426450377,336.0
157.509750226,111.0,122.19665144,127.5
318.524827694,70.0,48.1583593637,54.0
1217.77164295,118.0,109.363626631,148.0
421.013147604,83.75,91.0315084402,82.25
1.0,56.0,53.3614778882,50.0
1.0,156.0,144.817565425,119.0
1.0,140.8125,184.348351866,135.0
152.96159006,53.0,72.0403563189,75.8125
492.42597253,116.0,107.19903483,104.510053575
106.323007962,130.0,134.143102796,90.0
151.154784266,90.0,93.0535325316,100.0
326.017375954,122.0,140.563286822,141.0
182.316406699,162.0,150.723103605,142.5
349.686682035,95.0,112.628958441,115.0
1.0,166.0,231.315124733,248.479492188
1.0,148.0,102.916887752,151.625
11.681611223,62.0,50.1412679084,62.75
117.070015473,153.0,102.337101142,156.0
2.4878404175,4.421875,7.78912992186,6.625
72.7797955941,86.09375,132.784125325,85.5
87.4875629148,95.40625,117.746245736,89.313504032
131.791169138,114.5,150.970409155,301.508839446
42.8208764917,49.796875,10.0,10.0
45.5358021177,67.201171875,136.463072249,81.0
142.534435271,242.0,122.353724901,178.0
133.358827935,272.0,326.070172104,282.0
71.0500066049,106.25,74.1629221744,64.0
127.540098793,144.0,91.4976232223,137.0
1.0,127.1875,123.28274052,184.25
14.283446276,26.265625,10.7721428655,28.5
47.6243558077,109.0,128.0,128.0
11.9053408988,19.375,87.6140967305,19.125
54.4160845713,144.0,68.3806121577,85.0
74.1709034785,117.5,193.524224814,137.959018663
216.867110978,236.9375,309.462250046,217.25
32.7522770361,77.5,8.40612471968,48.375
25.369402414,36.25,23.3700674521,23.3700674521
69.1064429878,129.75,79.12674045,86.4921875
57.646801205,204.84375,140.244653101,199.0
31.3454410883,76.359375,53.3701050102,60.0
42.7169937583,102.484375,44.937421671,78.7134071959
58.5933453961,125.75,68.0001034722,105.5
69.5660194923,120.34375,124.73793711,126.0
73.4347094219,129.0,76.0632857339,134.5
197.485190995,228.8046875,162.744700982,170.25
127.729401331,106.25,1.0,66.75
15.0341428427,34.4375,59.118260843,21.1667136506
24.0062154729,62.1875,33.6363567107,73.015625
58.7217072696,74.4258270264,74.359036512,58.1875
45.9365571015,214.5,144.345727105,202.0
42.0149965402,114.09375,125.645806004,74.5
52.583407948,81.65625,1.0,41.0
193.089141795,329.125,784.962297659,316.75
54.737798319,88.8125,38.9773471961,77.8255194083
40.9187411825,67.5625,122.85734733,45.0
79.4787246523,105.3125,100.122616093,74.0
49.4984755563,53.83203125,50.5407729173,40.25
117.741857216,135.125,147.413200955,154.5
1.0,66.0,119.649242393,23.5
81.0782057325,98.5,246.207430689,57.875
37.5343065004,70.875,1.0,48.65625
29.9429547528,39.8515625,97.0146378258,37.9327320509
41.9010010742,57.3125,43.69671535,41.5
6.41356403885,6.9951171875,8.16980861776,8.16980861776
51.9985175748,94.5,76.7010881007,85.75
57.4284083164,100.46875,76.7629912153,102.0
40.9456108064,93.90625,47.4206977077,75.7797442355
25.1135464261,47.375,41.5707451667,30.25
23.3064576527,86.8637695312,102.376461946,75.0362533249
205.978289262,251.5,184.039704651,216.0
161.130838452,252.0,129.094839851,181.5
76.297388577,85.544921875,46.1611363263,55.0
56.243268876,118.25,19.0115813134,77.5
175.783920907,318.0,280.679673042,259.0
17.2194833287,47.1875,18.5320579881,50.5
72.0918103501,145.5625,211.041935677,140.25
68.5359666584,99.6875,196.04844762,55.375
37.2949891564,73.75,42.7112750784,62.75
24.0676549171,36.1796875,22.4512840536,51.125
5.95634633385,51.046875,41.9741185842,57.5
62.5584714738,91.515625,40.4461220649,65.0
79.8549451768,143.1875,199.324669324,146.875
55.0994641004,91.0,53.0237039271,40.671875
65.4316578296,147.59375,74.0611593205,101.695118637
35.2290861867,64.1875,47.4052512473,52.75
69.6302447575,75.96875,148.117453941,95.0
119.684238868,105.9375,135.743339441,112.625
70.7399324926,92.078125,156.80067927,172.0
104.595630682,207.09375,185.918826225,197.5
88.1160052944,113.375,179.186833993,123.5
32.7668435992,42.59375,36.068919476,39.4668431772
166.249067855,240.875,379.362117866,223.5
64.2718022393,121.346679688,129.327956545,95.0
136.827508122,186.25,119.854035238,188.0
69.2058980034,88.5,59.3694512952,86.75
228.693860063,328.0,191.92939987,267.0
41.5044842979,82.0,91.8288351981,72.7734375
35.2573038704,58.625,37.4444647144,45.25
22.3644965446,44.5,44.4877869161,47.5
123.409322818,132.0,115.026127189,137.109141264
35.1770608959,80.0,49.1739255249,45.0
38.7374178903,63.5,39.0255940916,43.0
22.3215786594,44.75,34.5789918922,50.0
174.404703889,221.5,159.245957982,197.0
32.4795249012,33.5625,21.7346019816,31.7068186628
172.329847726,230.5,180.00244839,226.0
33.1946623634,40.1796875,25.2102299547,37.2484255363
99.5114635971,116.0,45.9045330495,114.75
181.744853856,236.0,189.461370524,163.0
54.8069069168,100.0,36.6582376977,71.75
3.52472599826,76.5,16.0434601863,38.25
40.3705553251,113.0625,98.347243931,89.5
3.1608896378,4.7265625,5.15937256782,5.4296875
38.4079724733,63.75,64.5476376583,72.75
110.271056166,126.0,130.110064234,141.625
37.5099196142,60.25,34.5426054097,49.625
62.5207126438,129.2578125,59.4505687604,102.25
1.0,150.875,135.946094302,187.5
116.192519129,118.75,124.364761801,116.875
43.407234341,95.5,65.0973725247,86.375
67.2856807468,71.375,74.0693797179,63.0
39.5171033556,64.5,4.52466753148,51.125
23.4633639395,28.828125,35.8777542059,29.0
18.9154782503,18.453125,17.2134849374,15.25
79.0888864102,146.0,73.8045532513,132.5
68.4102520196,113.0,140.200886492,125.427275942
59.6300094973,121.0,109.483689278,93.875
94.0902962162,202.0,108.725693502,175.25
80.169481707,104.375,88.1531350492,86.2996942659
79.0249797312,95.0625,75.8182710114,86.625
78.5241292127,84.0625,70.1674408197,79.6524701057
31.1870788147,61.84375,54.5154153933,48.1875
26.7257330515,56.875,17.3728199136,43.0
28.6762445178,100.0,22.1393715994,73.5
56.8144585783,109.0,100.165421008,69.5
82.7334459389,142.25,82.53444639,97.0
73.8971262968,90.375,61.4133248002,49.25
34.2462410312,49.6875,40.0964044907,40.0964044907
111.205436152,127.0,93.4936865419,127.5
49.4536067193,120.75,55.1873670786,55.1873670786
147.198414218,279.0,222.316807179,214.0
44.8802211519,36.75,27.0033267868,38.9471752637
71.8481493911,123.75,152.735270432,119.5
139.925972233,248.0,249.889167152,224.0
60.7711302875,102.5,31.123537764,79.25
212.993136936,288.0,165.143736473,218.75
94.962635036,233.75,132.17540048,156.0
18.6601173438,40.0,10.07880425,10.07880425
56.5461676116,76.25,29.245203927,42.0
43.2168745773,71.25,28.0139166074,52.9990995744
79.2771290277,134.25,66.9786774434,94.92903024
78.3883885866,141.25,94.5166830133,95.0
40.7317490773,69.25,56.5803215918,54.875
66.2564859406,106.0,77.2308634932,68.5
48.693797485,167.75,133.762534705,76.8125
170.944482778,214.125,220.428536776,196.5
85.2302340749,99.5,129.741265054,115.5
84.0480226123,110.375,77.7800491542,82.261574092
68.6468542197,86.15625,79.2561673736,92.25
32.8210008114,81.5625,45.4604669619,61.0
43.4548714379,74.0,31.6127224907,56.125
124.83543403,143.0,124.179306503,126.5
30.8189092336,49.640625,27.2491135561,37.25
148.596306347,238.5,146.356260537,215.0
79.5231266087,110.40625,128.902881611,99.0
53.0904841398,97.0,74.6319272476,59.125
5.36591386127,6.875,19.5677039054,19.5677039054
76.4012961691,151.0,130.399774277,133.625
112.356565749,130.5,65.0554091188,126.5
83.6489625045,62.65625,43.3544833933,65.25
54.0324502001,24.84765625,50.3560448392,50.3560448392
324.622671731,209.75,115.496494767,182.0
233.953746112,215.858398438,167.037614927,233.0
75.8939950536,84.931640625,61.6049760018,90.21875
95.9092923015,107.4375,61.3314773855,87.28125
70.9922787452,81.0625,64.1036323632,92.4308471539
34.3821033016,49.51171875,55.2208706796,52.0
103.665921916,119.392089844,97.98746359,130.0
52.4429866518,69.59375,16.8641832225,64.8125
328.198283245,295.25,152.523734287,230.75
109.126994876,114.3828125,43.3321581663,92.0
81.1900260109,79.34375,68.4301737002,56.5
88.4234790635,89.625,116.558475141,88.0
117.998470103,228.21875,188.207024282,198.875
121.051324688,144.96875,1.0,112.0
44.2472018578,66.9375,34.7316773662,36.0625
129.128836465,127.8125,100.052477606,108.0
63.2063874241,76.796875,55.567589422,48.65625
123.98574069,116.5625,91.5666907258,96.499904121
26.1655529019,21.95703125,2.70425282361,19.0
56.7440839376,66.84375,63.7341265225,58.5
149.311911814,146.796875,122.787743198,121.75
32.8460144208,44.03125,49.6849510458,45.0
28.5357593745,45.28125,41.7217490162,35.3125
9.40303920983,50.7021484375,51.5209724548,54.5
54.4694762601,64.15625,51.7346818453,71.625
46.2955914048,36.765625,29.6063175872,31.4891278304
84.3287724673,81.14453125,92.4469552187,88.453125
56.728210127,69.5,39.6043334163,49.0
45.528360138,54.5,80.5120625751,57.627900116
44.5520655897,53.78125,48.55293004,56.5625
54.549747755,54.28125,34.1704644674,35.625
37.5319961467,59.46875,38.2137751818,39.25
72.9692257464,91.8046875,62.2057907762,75.0
16.9654804745,34.75,28.7820097055,31.9319683377
52.6969093388,62.4296875,65.3662020076,61.625
127.988214515,131.875,145.758156445,63.1249211574
36.8360066652,33.5,35.6716900105,34.0497309176
80.695086385,68.875,94.7184559628,74.75
97.7578584762,90.0234375,59.0909933213,67.3669417084
3.94626552293,4.62890625,1.0,5.59375
93.5674345415,108.546875,102.245672719,107.6875
118.3862518,114.8125,94.9344219699,108.5
144.726218438,195.25,189.237032962,166.5
74.679451242,99.375,133.390370588,111.606820358
264.724987122,312.0,287.19926019,247.0
147.757523311,174.0,81.3636393605,163.0
39.4441824266,58.0,50.6168709605,43.75
6.52148304985,116.375,42.0704402756,69.3125
80.9144598011,86.53125,62.9072173796,80.625
138.464842539,111.75,155.809877563,104.0
35.5106614809,77.125,76.4964873471,70.984375
90.9082233969,129.0,80.2864380295,112.75
25.05574713,34.8984375,27.7529509835,34.25
138.299269691,184.25,168.923835791,175.5
87.6975031325,104.90625,30.7854814862,61.0
101.641688555,97.4375,1.0,84.0
8.62882014399,18.2578125,16.6936012265,15.75
161.78374908,198.08203125,157.724100384,136.25
83.7227330545,98.65625,82.4832026386,80.75
47.9671325117,37.5,30.263415866,24.625
143.998785503,186.25,135.347826109,166.75
42.5425343766,52.53125,44.5154185084,48.25
52.760340562,86.15625,44.9419046609,67.75
14.4323780636,7.015625,9.85595036937,9.85595036937
69.512315527,86.375,54.517697055,71.125
99.0574321543,92.65625,104.95126247,72.25
80.0796421888,74.703125,73.9681445859,83.25
63.5357768189,106.5,340.278289678,105.53125
179.49514309,97.328125,63.2343978367,63.2343978367
314.090757392,211.625,34.2861376454,179.75
28.218072832,45.140625,41.0654256488,41.0654256488
4.83972616793,224.25,185.978970102,231.25
143.113161958,76.75,31.8313327181,54.25
165.946852431,78.125,35.3523293147,47.1276943942
139.218021651,77.8979492188,1.0,58.361328125
287.099129142,194.75,89.1602176741,177.125
202.277448337,113.75,1.0,109.861297754
333.591405274,146.6875,118.885207582,118.885207582
161.196361044,114.5,74.5025666577,129.625
117.828725662,62.25,1.0,64.375
174.090631052,118.25,114.602331755,104.0
175.450162906,114.0,144.167452842,89.04296875
513.810238589,232.0,170.501319945,198.625
376.624758575,253.0,130.382978096,209.546875
106.144329998,161.375,103.539682982,1.0
1.0,134.53125,43.553290011,129.0
323.149350238,384.75,316.278581066,246.75
356.656244825,324.0,225.634980284,225.25
117.96588558,96.28125,62.2564716821,73.25
67.1965013236,36.15625,18.5335790378,29.2310666625
28.8846337223,6.1875,1.0,1.0
112.012784764,65.921875,21.6209124046,46.5
120.878837335,128.15625,91.3564018485,110.5
316.554650128,253.733886719,1.0,175.25
206.812627954,123.375,64.5877179694,93.75
124.737435956,76.25,87.8341058729,83.5674095491
179.556953619,52.5,138.722305833,53.8819683149
129.216954062,109.4375,141.725183893,69.625
126.355945399,46.5,29.131563698,44.375
184.190336967,144.0,154.067088493,117.875
257.78881058,117.0,1.0,58.0625
329.069429712,235.5,232.71175029,112.0
30.4290706348,28.0,1317.82442134,42.875
34.60913163,16.53125,4.10459408201,24.02734375
118.951274429,59.25,57.3122512229,57.3122512229
134.778197196,100.625,71.905078508,91.125
9.32366956867,6.017578125,1.2671033482,4.7265625
139.656984503,67.25,1.0,55.0
440.70519231,267.5,1.0,196.0
106.026988217,93.5,59.6058130109,47.546875
118.490672301,104.875,5.74833615747,83.625
132.881171151,68.25,92.2152688392,83.875
116.868863556,56.25,2.64234049493,21.6953125
201.358918586,129.250488281,1.0,140.0
116.117145526,57.46875,10.8149665999,47.3386234767
198.327217468,98.5,1.0,86.0
179.018295293,114.25,1.0,79.0
188.613565657,188.125,122.323811639,94.75
290.612830766,135.5,20.108337221,135.625
151.976381833,101.8125,10.6263394253,76.0
220.685852465,120.25,112.47383881,103.625
92.853672046,111.453125,58.3298314634,79.375
476.516202018,264.5,266.735348133,230.0
251.134464932,145.078125,55.429318121,92.25
127.187876051,74.75,39.6065974614,66.5
395.283928189,276.5,1.0,191.5
258.810198508,125.875,76.3005318152,103.518718479
72.0871367931,31.875,10.9388194314,39.8418763829
191.469386062,141.625,45.2549864171,108.84375
158.44996834,136.625,1.0,100.984375
129.724053696,136.75,48.9897253724,116.71875
207.094888125,128.25,386.385980328,112.34375
206.821044318,94.25,1.0,31.5
228.411209104,80.25,1.0,55.5
60.3834168829,32.75,1241.37868675,16.1875
91.2347917684,31.5625,6.73353259293,36.375
84.5685070549,54.25,20.1636720056,34.55078125
448.042427915,272.0,201.405443191,201.0
161.93880612,98.75,43.6815074016,72.6875
103.767043613,58.5,1.0,35.0234375
169.794658634,87.5,63.8459157962,50.625
108.056033816,73.4375,35.5674064762,62.6875
115.387390008,98.75,24.4818998135,76.1875
98.0395910455,107.5625,68.9306342282,71.3125
310.042216052,220.625,155.910465317,197.375
54.0760021609,56.09375,38.0130355441,38.75
119.262856088,50.0,55.8262034216,55.8262034216
262.727534827,172.0,80.6645133604,125.0
353.651151215,199.375,581.50004289,155.140625
91.1314581541,167.0,204.074465204,44.3832930794
153.58697761,47.875,4.6758674978,65.546875
264.330876006,150.75,1.0,125.75
508.628204733,364.0,1.0,308.0
406.784719407,181.0,213.712718946,158.860469003
214.127768817,138.5,793.335699382,117.40625
251.513928462,116.25,332.712259274,159.75
196.301159946,518.5,699.909403267,433.25
185.210293728,80.5,1.0,60.875
285.598215761,149.5,513.778647991,160.0
259.68396999,156.25,1.0,157.484682712
241.290793423,147.75,1.0,129.375
213.259468347,120.875,1.0,120.5
175.533418412,86.75,1608.27178268,80.625
575.429019132,344.0,147.363460585,298.125
192.224320056,35.0,1.0,71.1856790987
195.045462243,73.25,17.0950201171,17.0950201171
150.866694305,114.828125,507.85441178,104.5
31.6522755844,11.625,513.634447224,3.26376095319
266.676627219,121.0,131.436066441,76.875
190.347892521,69.0625,179.157673157,48.125
612.372232641,344.5,333.953680684,246.0
301.507287617,138.5,163.128722351,163.25
108.10185183,121.4375,1.0,79.125
479.229745314,311.6875,1.0,259.0
211.237413831,125.65625,1.0,116.75
286.767049877,119.0,1.0,104.0
244.309888549,176.0,138.322575076,167.75
195.82765586,112.25,1.0,97.875
1.0,186.5,237.848627882,161.71875
247.593977119,164.75,603.499535769,143.875
119.249553248,74.1875,6294.81502524,47.25
202.664942164,106.5,1.0,105.8125
157.293331607,64.15625,172.319428063,44.0
364.963236385,308.5,898.364431623,237.84375
147.568602556,55.25,50.0073760177,38.78515625
154.324641979,54.375,1.0,55.5625
213.26011762,124.5,439.503113023,115.75
172.411443506,90.0,1.0,87.546875
99.7147611195,40.28125,1.0,39.401750874
273.556463735,156.625,194.695713545,127.5
74.788727433,53.25,187.529136611,43.546875
730.756636094,285.5,381.860433021,220.5
452.018757829,304.25,294.513561734,198.8125
201.986383929,107.5,142.511416825,119.75
19.1334725307,8.015625,9.69219463835,4.5439453125
225.039449219,176.25,187.547944918,147.6875
213.842526561,96.75,1.0,105.549138447
98.0584875538,60.625,138.489308993,34.25
171.054876582,113.6875,656.335889138,65.0
312.476912923,138.5,1967.70843293,115.3125
351.108660967,137.0,330.054139646,149.5
300.280154335,121.0,1.0,41.375
456.006145658,436.0,304.46704253,342.953125
369.170625861,129.5,207.568458434,153.25
308.870297565,170.5,113.234568112,142.94140625
190.779506815,259.0,359.579485112,210.5
147.814872835,157.5,141.294896772,153.4375
343.975229821,67.0,1.0,56.625
164.354014187,60.5625,35.9942780699,58.0
160.244957982,96.0625,403.179427089,70.5859375
324.785356666,226.0,127.89903451,208.5
205.454968273,70.625,816.086816627,89.15625
106.116887532,131.296875,112.931045552,97.875
206.06496503,71.0,52.3169641687,63.638671875
55.5970517257,18.3125,31.4548549895,29.125
483.068660623,156.5,162.670263357,162.670263357
206.996718494,91.5,1.0,97.5
621.677001061,326.0,225.988859481,249.0
298.730788978,122.5,1.0,110.775855937
413.947150161,199.75,100.59968049,133.5
714.757312595,344.0,548.154332206,310.75
53.5464611859,42.5,78.1926756926,61.75
291.126497974,187.0,238.427015301,170.5
129.336928409,98.0,1.0,111.25
355.398958261,214.0,21.5588398097,181.5
123.170587084,65.5,184.055222906,47.8366525898
222.715664278,161.0,11.5288673159,167.0
197.59185765,80.0,1.0,85.25
174.895808066,120.0,102.992182053,136.230286896
611.705262034,320.0,313.317110801,204.0
112.52085752,66.5,145.782059337,60.3125
225.652624476,140.0,135.118568943,113.875
137.611754955,112.0,170.524797877,106.390625
207.551347608,116.0,369.822489949,102.625
261.934237864,136.0,1.0,190.5
42.941131712,27.0,92.130475359,29.1875
459.15624123,272.0,115.899760603,147.75
440.662151677,40.0,16.8140902621,197.089451277
315.833509944,204.0,174.489718742,174.489718742
267.605089723,184.0,254.536802374,156.5
166.873429219,102.0,1.0,136.5
135.425699908,86.125,66.8815025937,78.5
1183.00253378,216.0,167.845081891,261.0
230.803533811,136.0,1.0,110.75
239.187841562,134.0,1.0,123.033712291
307.600964052,192.0,73.6291390616,180.5625
263.557431139,134.6015625,129.161329641,116.625
745.176375721,404.0,675.567228369,308.0
304.423376591,168.0,142.813583906,168.0
121.769254414,79.0,76.0913446891,83.4296875
20.9810368869,20.0,56.520876574,1.0
721.38975043,434.0,528.090323436,363.0
649.057723002,416.0,498.377306076,425.96875
121.782838732,82.0,24.2062234626,58.78125
390.46265404,296.0,922.373200929,318.375
308.818177732,179.0,405.507348815,185.49609375
237.883154993,132.0,169.489743716,115.0
226.744193779,154.0,360.113723505,152.25
163.592226078,118.09375,235.583443883,131.0
262.388961773,153.25,129.452156953,128.625
199.446449023,118.75,138.568892856,135.0
280.276438035,156.0,1.0,140.875
159.019261844,66.0,156.374516021,85.546875
486.238726315,262.0,144.143624825,223.0
211.438504684,142.0,1.0,139.0
207.374624548,188.28125,1.0,396.033898432
266.162133916,132.5,352.746718025,167.5
84.4764828099,53.0,10.1472087378,31.494140625
64.5421305134,71.0,188.200786982,58.25
649.815762941,382.0,475.408323798,386.25
132.438860544,75.25,110.056074189,72.21875
105.989789579,92.0,8.02006211531,88.5625
198.098901157,97.0,241.921182257,89.53125
160.537123813,166.5,178.704016268,155.375
171.507432825,114.75,195.650585634,86.75
281.997850881,172.0,129.861704413,161.791976458
150.973808356,72.0,150.650001494,86.625
135.858573592,62.0,114.753983057,44.75
235.215982281,194.0,401.412990678,166.375
300.571388553,172.0,220.684717541,208.5
118.918026243,68.0,1.0,1.0
146.045054509,99.5,1.0,159.625
402.832070608,213.0,587.737637199,220.25
502.070692206,136.0,390.982951522,197.75
305.756282981,173.0,400.113865893,206.375
231.325564249,140.0,1.0,137.5
294.574121329,229.0,342.700651496,233.75
524.51711482,320.0,582.191577805,258.75
309.15137504,184.0,83.5006334893,92.75
709.281050329,384.0,1.0,378.0
389.144571633,318.0,306.231094626,243.125
637.737565899,433.25,908.886485676,455.25
186.376846877,165.0,1.0,178.921875
9.44187279957,6.9609375,1.0,4.65234375
278.515920215,168.0,90.9719527432,194.375
487.067847185,327.0,1.0,279.25
600.161746285,168.0,1.0,139.375388474
1.0,40.0,45.5814572883,42.791015625
22980006127.5,52.0,4883033314.58,1.0
1.85325212039e+11,126.0,1.0,2305733420.75
1.0,176.0,289.710589439,219.0
2.21987134538e+11,78.0,1.0,5922277608.06
1.0,83.103515625,65.8310574651,65.5
3.27938578979e+11,224.0,1.0,16013000579.8
6.11929132719e+11,352.0,1.07490367852e+11,80940443311.4
1.0,74.5,113.824247816,91.65625
1.0,188.0,202.538687883,180.25
84674498989.6,120.0,15829813594.9,1.0
4109253317.86,24.0,1.0,412835799.312
4.18730724544e+11,72.0,70194206868.7,1.0
1.0,120.5,182.367114612,128.75
1.85329442422e+11,154.0,47412180324.8,16428861561.8
3687007222.41,38.0,1.0,17072168.5057
5.03936906188e+11,152.0,1.0,1.0
1.0,168.0,237.14163625,155.748458572
1.0,349.75,137.935886269,421.0
1.0,94.0,503.234216043,111.75
1.0,349.5,512.665251378,423.25
1.0,128.0,301.066844489,121.5625
1.0,19.5,1.0,6.4973891903
1.0,138.0,300.202035668,125.196830009
55838063958.3,108.0,1.0,6499985599.0
1.0,68.0,1.0,74.6875
26040872065.9,46.0,28684741310.9,1.0
6.92186749265e+11,159.5,1.0,43126016490.6
1.0,220.0,210.197317193,192.75
16650136266.5,92.0,1.0,1.0
1.0,123.25,171.394072731,144.75
4.24559400671e+11,152.0,399145842.45,399145842.45
1.95564442975e+11,91.375,5202788164.45,1.0
56664328938.8,160.0,1.0,1.0
4.08228416931e+11,160.0,1.5937969514e+11,50123027259.8
35722403494.0,6.55078125,1.0,1.0
1.0,80.0,73.9684850677,108.0
96742942988.3,129.75,28886013415.2,13339996739.5
1.0,102.5,200.135182622,158.5
1.50407762633e+11,272.0,1.0,1.0
95303312429.1,110.0,1.0,1.0
51251590843.4,55.78125,8561329015.74,1.0
90322685605.0,56.0,1.0,1.0
1.51030776975e+11,160.0,1.37717345493e+11,1.0
30842779628.3,135.0,1.0,112001549.5
1.0,256.0,1077.07880535,190.125
1.0,84.0,120.257376203,110.8125
10606406671.0,332.0,1.0,1.0
63379253218.7,50.5,1.0,514809835.131
1.0,166.0,190.734255802,167.875
34764162952.0,86.0,1.0,1.0
1.0,157.0,379.98206424,129.59375
88360913979.9,100.0,9279066328.97,1482104297.88
1.0,77.0,1.0,83.5
1.0,274.0,402.327768251,317.75
21487236442.1,119.572265625,266139011.346,85738278.3125
1.0,305.0,538.857616957,374.0
2.81856686828e+11,100.0,1.4267638751e+11,48513617313.4
1.0,188.75,28.8841100722,233.377277253
7.7577457905e+11,143.0,1.0,1.0
1.0,110.0,1.0,75.0625
1.0,120.0,120.358056818,113.7109375
1.0,91.5,182.431528038,177.75
1.0,112.0,159.656014035,121.0
1.16532336046e+11,288.0,1.0,1.0
1.0,65.5,124.694796173,81.875
37147780360.8,136.0,1.0,5963429702.75
1.0,206.0,298.171666922,210.5
1.0,182.0,273.058524921,232.75
1.04505044702e+11,32.0,1.0,17366536958.1
