YearDayRange,MonthDayRange,WeekDayRange,MonthRange,YearRange
207,22,5,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
167,7,6,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
149,17,4,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
127,21,1,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
160,18,2,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
86,24,0,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
263,4,3,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
267,8,5,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
189,20,6,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
134,3,4,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
164,15,1,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
178,26,2,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
242,13,0,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
295,19,3,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
245,1,5,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
186,0,6,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
140,23,4,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
166,5,1,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
156,9,2,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
227,16,0,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
279,25,3,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
240,11,5,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
257,29,6,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
95,27,4,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
135,2,1,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
168,14,2,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
73,28,0,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
275,12,3,2,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
233,30,5,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
151,6,6,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
163,10,4,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
109,22,1,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
132,7,2,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
99,17,0,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
206,21,3,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
243,18,5,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
302,24,6,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
169,4,4,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
180,8,1,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
89,20,2,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
232,3,0,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
199,15,3,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
282,26,5,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
214,13,6,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
153,19,4,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
111,1,1,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
139,0,2,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
244,23,0,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
297,5,3,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
266,9,5,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
182,16,6,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
123,25,4,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
145,11,1,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
203,29,2,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
292,27,0,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
329,2,3,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
288,14,5,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
218,28,6,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
188,12,4,4,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
276,30,1,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
356,6,2,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
200,10,0,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
273,22,3,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
237,7,5,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
133,17,6,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
60,21,4,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
59,18,1,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
70,24,2,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
23,4,0,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
177,8,3,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
328,20,5,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
184,3,6,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
62,15,4,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
101,26,1,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
83,13,2,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
234,19,0,7,3
353,1,3,7,3
353,1,3,7,3
353,1,3,7,3
353,1,3,7,3
353,1,3,7,3
353,1,3,7,3
353,1,3,7,3
353,1,3,7,3
353,1,3,7,3
353,1,3,7,3
353,1,3,7,3
353,1,3,7,3
353,1,3,7,3
